season,player_id,player_name,dropbacks,total_pass_epa,epa_per_dropback,epa_per_sack,sack_epa_total,sacks_taken,epa_per_turnover,total_turnover_epa,total_turnovers,total_plays_deep,total_plays_medium,total_plays_short,total_epa_deep,total_epa_medium,total_epa_short,epa_per_play_deep,epa_per_play_medium,epa_per_play_short,total_plays_left,total_plays_middle,total_plays_right,total_epa_left,total_epa_middle,total_epa_right,epa_per_play_left,epa_per_play_middle,epa_per_play_right,total_plays_short_right,total_plays_deep_right,total_plays_deep_left,total_plays_deep_middle,total_plays_medium_left,total_plays_medium_middle,total_plays_medium_right,total_plays_short_left,total_plays_short_middle,total_epa_short_right,total_epa_deep_right,total_epa_deep_left,total_epa_deep_middle,total_epa_medium_left,total_epa_medium_middle,total_epa_medium_right,total_epa_short_left,total_epa_short_middle,epa_per_play_short_right,epa_per_play_deep_right,epa_per_play_deep_left,epa_per_play_deep_middle,epa_per_play_medium_left,epa_per_play_medium_middle,epa_per_play_medium_right,epa_per_play_short_left,epa_per_play_short_middle,dropbacks_cpoe,total_cpoe,cpoe,cpoe_attempts_deep,cpoe_attempts_medium,cpoe_attempts_short,cpoe_deep,cpoe_medium,cpoe_short,cpoe_attempts_left,cpoe_attempts_middle,cpoe_attempts_right,cpoe_left,cpoe_middle,cpoe_right,total_plays_cpoe_short_right,total_plays_cpoe_deep_right,total_plays_cpoe_deep_left,total_plays_cpoe_deep_middle,total_plays_cpoe_medium_left,total_plays_cpoe_medium_middle,total_plays_cpoe_medium_right,total_plays_cpoe_short_left,total_plays_cpoe_short_middle,cpoe_short_right,cpoe_deep_right,cpoe_deep_left,cpoe_deep_middle,cpoe_medium_left,cpoe_medium_middle,cpoe_medium_right,cpoe_short_left,cpoe_short_middle,air_yards_total,air_yards_targets,adot,air_yards_total_deep,air_yards_total_medium,air_yards_total_short,air_yards_targets_deep,air_yards_targets_medium,air_yards_targets_short,adot_deep,adot_medium,adot_short,air_yards_targets_left,air_yards_targets_middle,air_yards_targets_right,adot_left,adot_middle,adot_right,air_yards_total_left,air_yards_total_middle,air_yards_total_right,air_yards_targets_short_right,air_yards_targets_deep_right,air_yards_targets_deep_left,air_yards_targets_deep_middle,air_yards_targets_medium_left,air_yards_targets_medium_middle,air_yards_targets_medium_right,air_yards_targets_short_left,air_yards_targets_short_middle,adot_short_right,adot_deep_right,adot_deep_left,adot_deep_middle,adot_medium_left,adot_medium_middle,adot_medium_right,adot_short_left,adot_short_middle,air_yards_total_short_right,air_yards_total_deep_right,air_yards_total_deep_left,air_yards_total_deep_middle,air_yards_total_medium_left,air_yards_total_medium_middle,air_yards_total_medium_right,air_yards_total_short_left,air_yards_total_short_middle
2023,00-0032268,M.Mariota,28,-4.765,-0.17,-2.098,-6.294,3,-5.138217,-10.276434,2,8,6,9,0.9646753,2.6256604,-2.406854,0.12058441,0.43761006,-0.26742822,15,2,6,-1.0858326,-0.96312165,3.2324357,-0.07238884,-0.48156083,0.53873926,2,1,6,1,3,0,3,6,1,1.0887767,1.2969955,0.17957783,-0.5118979,1.778997,0,0.8466635,-3.044407,-0.4512237,0.54438835,1.2969955,0.029929638,-0.5118979,0.592999,0,0.28222117,-0.50740117,-0.4512237,23,-9.43833,-0.41036215,8,6,9,1.6413555,12.10275,-10.576185,15,2,6,3.2891057,-64.22879,11.613776,2,1,6,1,3,0,3,6,1,21.078522,41.14785,6.785441,-68.72965,28.746244,0,-4.540745,-12.935799,-59.72792,178,23,7.739130435,137,45,-4,8,6,9,17.125,7.5,-0.44444445,15,2,6,7.9333334,9,6.8333335,119,18,41,2,1,6,1,3,0,3,6,1,2.5,14,17.5,18,7.6666665,0,7.3333335,-1.5,0,5,14,105,18,23,0,22,-9,0
2023,00-0032436,J.Driskel,32,-9.881,-0.309,-1.901,-5.703,3,-3.8098712,-7.6197424,2,9,4,13,0.30585766,-1.0266844,-4.5329647,0.033984184,-0.2566711,-0.3486896,11,2,13,-3.0636272,1.2249655,-3.4151297,-0.27851155,0.6124827,-0.2627023,6,6,3,0,1,2,1,7,0,-4.400122,2.4733357,-2.1674786,0,-0.7633068,1.2249655,-1.4883431,-0.13284266,0,-0.7333537,0.41222262,-0.7224929,0,-0.7633068,0.6124827,-1.4883431,-0.018977523,0,25,-274.06332,-10.962533,9,4,12,2.6649466,-21.784573,-17.575796,11,2,12,-17.928299,-21.776937,-2.7748463,5,6,3,0,1,2,1,7,0,2.2782435,3.92519,0.1444575,0,24.656094,-21.776937,-68.24052,-31.757252,0,232,26,8.923076923,196,25,11,9,4,13,21.777779,6.25,0.84615386,11,2,12,8,7.5,10.75,88,15,129,6,6,3,0,1,2,1,7,0,-0.33333334,21,23.333334,0,5,7.5,5,1.8571428,0,-2,126,70,0,5,15,5,13,0
2023,00-0032764,D.Henry,3,4.522,1.507,0,0,0,0,0,0,2,0,1,1.4202434,0,3.1021674,0.7101217,0,3.1021674,0,1,2,0,3.1021674,1.4202434,0,3.1021674,0.7101217,0,2,0,0,0,0,0,0,1,0,1.4202434,0,0,0,0,0,0,3.1021674,0,0.7101217,0,0,0,0,0,0,3.1021674,3,63.14687,21.048956,2,0,1,10.816654,0,41.51356,0,1,2,0,41.51356,10.816654,0,2,0,0,0,0,0,0,1,0,10.816654,0,0,0,0,0,0,41.51356,27,3,9,25,0,2,2,0,1,12.5,0,2,0,1,2,0,2,12.5,0,2,25,0,2,0,0,0,0,0,0,1,0,12.5,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,2
2023,00-0032950,C.Wentz,35,10.964,0.313,-2.659,-5.318,2,-4.5981126,-4.5981126,1,5,9,10,3.7463858,5.675382,2.96102,0.7492772,0.630598,0.296102,10,4,10,-2.3107963,2.3820887,12.311495,-0.23107962,0.59552217,1.2311494,5,1,3,1,2,3,4,5,0,1.8784811,3.2866378,-2.1189694,2.5787175,-1.2743655,-0.19662881,7.1463766,1.082539,0,0.37569624,3.2866378,-0.70632315,2.5787175,-0.6371828,-0.06554294,1.7865942,0.21650779,0,23,153.25049,6.6630645,5,8,10,13.231684,-1.945024,10.265226,10,4,9,-8.218656,8.695859,22.294846,5,1,3,1,2,3,3,5,0,1.3742893,69.83229,-13.861629,37.911015,-68.19124,-1.0425262,41.316624,19.156162,0,159,24,6.625,92,62,5,5,9,10,18.4,6.888889,0.5,10,4,9,7.1,9.25,5.111111,71,37,46,5,1,3,1,2,3,4,5,0,1.6,19,19,16,8.5,7,6,-0.6,0,8,19,57,16,17,21,24,-3,0
2023,00-0033009,T.Boyd,1,-6.527,-6.527,0,0,0,-6.5270686,-6.5270686,1,0,0,1,0,0,-6.5270686,0,0,-6.5270686,0,0,1,0,0,-6.5270686,0,0,-6.5270686,1,0,0,0,0,0,0,0,0,-6.5270686,0,0,0,0,0,0,0,0,-6.5270686,0,0,0,0,0,0,0,0,1,-74.19735,-74.19735,0,0,1,0,0,-74.19735,0,0,1,0,0,-74.19735,1,0,0,0,0,0,0,0,0,-74.19735,0,0,0,0,0,0,0,0,-8,1,-8,0,0,-8,0,0,1,0,0,-8,0,0,1,0,0,-8,0,0,-8,1,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0
2023,00-0033077,D.Prescott,704,172.373,0.245,-1.834,-71.513,39,-5.047558,-60.570694,12,161,161,268,107.94362,85.662445,-13.184682,0.67045724,0.53206486,-0.049196575,218,104,268,58.86543,47.398846,74.1571,0.2700249,0.45575812,0.2767056,128,79,51,31,61,39,61,106,34,-3.6588893,61.65434,33.343994,12.945282,29.330467,40.170326,16.161648,-3.8090305,-5.7167616,-0.028585073,0.78043467,0.6538038,0.41758975,0.48082733,1.0300083,0.26494506,-0.03593425,-0.16814005,581,2286.0571,3.9346938,159,157,265,7.384997,6.9168367,0.09773348,214,102,265,7.332128,-2.0863645,3.508645,128,77,51,31,59,38,60,104,33,0.41052502,13.095208,10.484201,-11.897122,13.784712,10.624543,-2.1847873,2.1257997,-7.5070004,4579,590,7.761016949,3323,1125,131,161,161,268,20.639751,6.9875774,0.48880598,214,102,265,7.359813,9.323529,7.5094337,1575,951,1990,128,79,51,31,61,39,61,106,34,-0.0625,20.164557,21.607843,20.258064,6.9016395,6.6923075,7.2622952,0.6226415,2.1470587,-8,1593,1102,628,421,261,443,66,73
2023,00-0033106,J.Goff,669,70.704,0.106,-1.917,-57.521,30,-4.4407454,-79.93342,18,155,188,258,114.20623,54.5802,-39.784386,0.7368144,0.29032022,-0.15420304,236,151,214,31.334995,70.84672,26.820333,0.13277541,0.46918356,0.12532866,103,52,58,45,68,61,59,110,45,-34.29392,40.36217,24.905878,48.938183,13.1267,20.701416,20.752085,-6.6975846,1.2071201,-0.33295065,0.7761956,0.42941168,1.0875151,0.19303972,0.33936748,0.35173026,-0.06088713,0.02682489,573,729.9679,1.2739404,152,181,240,8.016736,0.5321087,-2.4370322,222,144,207,-0.5764968,4.3765354,1.1001402,99,51,56,45,63,61,57,103,38,-6.4672647,13.004048,0.8241731,11.315195,0.4963658,-2.2908382,3.5926626,-1.9942428,6.862591,4064,601,6.762063228,2908,1270,-114,155,188,258,18.76129,6.755319,-0.44186047,222,144,207,6.828829,8.680555,6.0096617,1516,1250,1244,103,52,58,45,68,61,59,110,45,-0.44660193,17.75,21.051723,16.977777,6.5735292,6.852459,6.8644066,-0.93636364,0.7777778,-46,923,1221,764,447,418,405,-103,35
2023,00-0033119,J.Brissett,29,22.649,0.781,0,0,0,0,0,0,7,5,11,13.344243,5.0336485,-2.0021567,1.9063205,1.0067297,-0.18201424,7,5,11,-0.47052005,8.437793,8.408462,-0.06721715,1.6875585,0.7644056,3,4,2,1,0,1,4,5,3,-3.1853275,8.959485,0.72200894,3.6627488,0,2.3993444,2.634304,-1.1925291,2.3756998,-1.0617758,2.2398713,0.36100447,3.6627488,0,2.3993444,0.658576,-0.23850581,0.7918999,22,388.45584,17.657084,7,5,10,39.940357,26.74783,-2.4865806,7,5,10,-13.744979,19.937174,38.49848,2,4,2,1,0,1,4,5,3,25.338476,56.163864,-2.1326523,59.192337,0,24.086739,27.413101,-18.389908,5.4689293,178,23,7.739130435,135,32,11,7,5,11,19.285715,6.4,1,7,5,10,3.857143,6.4,11.6,27,32,116,3,4,2,1,0,1,4,5,3,-0.33333334,23.75,12.5,15,0,7,6.25,0.4,3.3333333,-1,95,25,15,0,7,25,2,10
2023,00-0033275,P.Walker,134,-28.435,-0.212,-1.984,-21.826,11,-4.2661505,-29.863052,7,40,20,50,-0.15769762,-3.036445,-9.8581915,-0.00394244,-0.15182224,-0.19716384,45,15,50,-11.265554,5.9922523,-7.7790337,-0.25034565,0.3994835,-0.15558067,21,18,19,3,8,1,11,18,11,-5.0709724,1.646534,-5.136516,3.332284,-1.1883211,2.5064714,-4.354595,-4.9407167,0.15349722,-0.24147488,0.09147411,-0.27034295,1.1107613,-0.14854014,2.5064714,-0.3958723,-0.27448428,0.013954293,105,-1361.8702,-12.970193,37,19,49,-18.70404,-8.748016,-10.277723,44,15,46,-17.99041,-16.452168,-7.032819,20,16,18,3,8,1,10,18,11,-0.6887439,-17.673979,-22.835722,0.5923939,-20.92542,28.142208,-2.6951156,-11.840648,-25.154718,902,110,8.2,767,148,-13,40,20,50,19.175,7.4,-0.26,44,15,46,9.068182,3.4666667,8.108696,399,52,373,21,18,19,3,8,1,11,18,11,-0.14285715,18.555555,20.578947,14,7.25,6,7.6363635,-0.7777778,0.36363637,-3,334,391,42,58,6,84,-14,4
2023,00-0033319,N.Mullens,171,20.842,0.122,-1.596,-19.15,12,-2.934799,-23.478392,8,52,39,56,34.91795,-0.80050486,-2.4000192,0.671499,-0.020525767,-0.042857487,60,33,54,9.101413,-2.1294458,24.745459,0.15169021,-0.06452866,0.45824924,24,16,22,14,14,11,14,24,8,1.7756665,23.81828,9.643086,1.4565833,3.999503,-3.951521,-0.8484869,-4.541177,0.3654912,0.073986106,1.4886425,0.4383221,0.10404166,0.28567877,-0.35922918,-0.060606208,-0.1892157,0.0456864,143,808.2058,5.6517887,52,39,52,8.3582,4.4497404,3.8469145,60,31,52,2.4464242,2.368688,11.30752,22,16,22,14,14,11,14,24,6,7.556429,20.025047,-2.7344818,12.456019,16.331959,-14.223309,7.2392044,-0.90430576,9.250239,1380,147,9.387755102,1104,276,0,52,39,56,21.23077,7.076923,0,60,31,52,9.933333,11.774194,8.288462,596,365,431,24,16,22,14,14,11,14,24,8,0.25,20.125,23.227272,19.357143,6.642857,7.5454545,7.142857,-0.33333334,0.25,6,322,511,271,93,83,100,-8,2
2023,00-0033357,T.Hill,17,2.759,0.162,-0.914,-1.827,2,0,0,0,3,4,4,1.7154857,0.18632716,1.3840513,0.57182854,0.04658179,0.34601283,3,1,7,0.35002983,3.1411648,-0.20533049,0.116676606,3.1411648,-0.029332926,2,1,1,1,0,0,4,2,0,0.4906857,-0.88234335,-0.54333574,3.1411648,0,0,0.18632716,0.89336556,0,0.24534285,-0.88234335,-0.54333574,3.1411648,0,0,0.04658179,0.44668278,0,11,-139.52127,-12.683752,3,4,4,-13.33999,-25.889042,1.0137177,3,1,7,11.497906,64.63013,-34.09216,2,1,1,1,0,0,4,2,0,-33.4777,-68.133545,-36.516552,64.63013,0,0,-25.889042,35.505135,0,126,11,11.45454545,96,25,5,3,4,4,32,6.25,1.25,3,1,7,16,44,4.857143,48,44,34,2,1,1,1,0,0,4,2,0,-1,11,41,44,0,0,6.25,3.5,0,-2,11,41,44,0,0,25,7,0
2023,00-0033537,D.Watson,215,-11.609,-0.054,-1.711,-29.094,17,-5.5590796,-38.91356,7,60,35,75,17.353594,-5.340241,-9.312144,0.28922656,-0.15257831,-0.12416192,69,28,73,-0.8320172,2.4755478,1.057677,-0.01205822,0.08841242,0.014488727,41,23,30,7,13,13,9,26,8,1.402282,-0.14967981,14.861393,2.6418796,-8.694829,3.5495129,-0.19492465,-6.9985814,-3.7158444,0.034202,-0.006507818,0.49537978,0.37741137,-0.668833,0.27303946,-0.021658294,-0.26917621,-0.46448055,165,-53.80635,-0.3260991,56,34,75,-1.8929389,-3.9553487,2.489068,65,28,72,1.5191464,-4.389405,-0.41177145,41,22,27,7,12,13,9,26,8,8.171904,-11.5587225,4.881016,2.3571239,-9.612803,7.021192,-12.267081,3.1657965,-28.834837,1593,170,9.370588235,1339,227,27,60,35,75,22.316668,6.4857144,0.36,65,28,72,10.569231,8.928572,8.069445,687,250,581,41,23,30,7,13,13,9,26,8,0.31707317,22.695652,21.933332,22.714285,6.769231,6.230769,6.4444447,0.15384616,1.25,13,522,658,159,88,81,58,4,10
2023,00-0033557,J.Reeves-Maybin,1,4.143,4.143,0,0,0,0,0,0,1,0,0,4.1430035,0,0,4.1430035,0,0,0,0,1,0,0,4.1430035,0,0,4.1430035,0,1,0,0,0,0,0,0,0,0,4.1430035,0,0,0,0,0,0,0,0,4.1430035,0,0,0,0,0,0,0,1,54.586113,54.586113,1,0,0,54.586113,0,0,0,0,1,0,0,54.586113,0,1,0,0,0,0,0,0,0,0,54.586113,0,0,0,0,0,0,0,22,1,22,22,0,0,1,0,0,22,0,0,0,0,1,0,0,22,0,0,22,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
2023,00-0033662,C.Rush,26,-3.834,-0.147,-1.575,-1.575,1,-4.225755,-4.225755,1,8,7,9,-7.9888754,3.198919,1.125442,-0.9986094,0.45698842,0.12504911,9,3,12,-0.19144127,-4.683335,1.2102622,-0.021271251,-1.5611116,0.10085518,5,3,3,2,3,0,4,3,1,1.6816468,-2.715397,-1.3744781,-3.8990002,0.95490706,0,2.2440119,0.22812983,-0.78433466,0.33632937,-0.9051323,-0.45815936,-1.9495001,0.31830236,0,0.56100297,0.07604328,-0.78433466,24,162.61453,6.7756057,8,7,9,-21.713417,27.90925,15.6619005,9,3,12,11.891135,-9.105041,6.909119,5,3,3,2,3,0,4,3,1,13.640386,-35.56235,-7.800959,-21.808699,24.65673,0,30.34864,18.817633,16.302277,215,24,8.958333333,188,41,-14,8,7,9,23.5,5.857143,-1.5555556,9,3,12,9.666667,7,8.916667,87,21,107,5,3,3,2,3,0,4,3,1,-1.4,29.333334,25,12.5,5,0,6.5,-1,-4,-7,88,75,25,15,0,26,-3,-4
2023,00-0033858,J.Smith,1,-0.862,-0.862,0,0,0,0,0,0,0,1,0,0,-0.86183035,0,0,-0.86183035,0,0,0,1,0,0,-0.86183035,0,0,-0.86183035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.86183035,0,0,0,0,0,0,0,0,-0.86183035,0,0,1,-42.98215,-42.98215,0,1,0,0,-42.98215,0,0,0,1,0,0,-42.98215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-42.98215,0,0,7,1,7,0,7,0,0,1,0,0,7,0,0,0,1,0,0,7,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0
2023,00-0033869,M.Trubisky,131,-17.363,-0.133,-1.884,-13.187,7,-3.704535,-18.522675,5,35,22,49,-14.400827,7.68125,0.65368414,-0.4114522,0.34914774,0.013340493,29,25,52,-4.9039,-2.571831,1.4098372,-0.1691,-0.102873236,0.027112255,25,17,11,7,3,9,10,15,9,-5.0680146,-0.14281332,-6.293646,-7.9643693,-0.40066242,1.4612476,6.620665,1.7904079,3.9312909,-0.20272058,-0.008400784,-0.57214963,-1.1377671,-0.13355415,0.16236085,0.6620665,0.11936053,0.4368101,104,-232.477,-2.2353559,34,22,48,-12.290349,-1.6501027,4.6186895,29,25,50,-5.5696297,-4.340081,0.75088537,24,16,11,7,3,9,10,15,9,-0.67044234,-4.400403,-18.42567,-20.683287,-37.097748,-5.450041,12.404135,10.163758,9.481258,983,106,9.273584906,782,144,57,35,22,49,22.342857,6.5454545,1.1632653,29,25,50,8.620689,10.8,8.56,250,270,428,25,17,11,7,3,9,10,15,9,1.32,21.411764,21.272728,26.285715,6.6666665,6.4444447,6.6,-0.26666668,3.1111112,33,364,234,184,20,58,66,-4,28
2023,00-0033873,P.Mahomes,713,71.362,0.1,-1.826,-49.293,27,-4.4039745,-96.88744,22,154,143,298,35.47007,26.97489,11.443724,0.23032513,0.18863559,0.038401756,249,97,249,31.448574,20.519016,21.921095,0.1262995,0.21153624,0.08803652,131,66,54,34,55,36,52,140,27,5.156954,16.187954,16.247196,3.034921,9.480881,16.917822,0.57618654,5.7204967,0.5662733,0.03936606,0.24527203,0.300874,0.08926238,0.17237964,0.4699395,0.01108051,0.04086069,0.020973084,562,1543.5507,2.7465315,145,137,280,-1.2454818,2.4044516,4.981199,233,97,232,3.4383254,-1.7714514,3.94074,121,62,49,34,52,36,49,132,27,5.0702105,1.7607766,3.6226075,-13.7432575,0.59541816,2.9683352,3.9099607,4.4898505,6.9844418,3873,595,6.509243697,3110,947,-184,154,143,298,20.194805,6.6223774,-0.61744964,233,97,232,5.669528,9.319588,6.3103447,1321,904,1464,131,66,54,34,55,36,52,140,27,-1.0992366,20.10606,21.11111,18.911764,6.4545455,6.8055553,6.673077,-0.4,0.5925926,-144,1327,1140,643,355,245,347,-56,16
2023,00-0033921,C.Godwin,1,-0.711,-0.711,0,0,0,0,0,0,1,0,0,-0.71117306,0,0,-0.71117306,0,0,0,0,1,0,0,-0.71117306,0,0,-0.71117306,0,1,0,0,0,0,0,0,0,0,-0.71117306,0,0,0,0,0,0,0,0,-0.71117306,0,0,0,0,0,0,0,1,-55.316414,-55.316414,1,0,0,-55.316414,0,0,0,0,1,0,0,-55.316414,0,1,0,0,0,0,0,0,0,0,-55.316414,0,0,0,0,0,0,0,18,1,18,18,0,0,1,0,0,18,0,0,0,0,1,0,0,18,0,0,18,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2023,00-0033936,C.Beathard,68,4.568,0.067,-0.984,-5.904,6,-3.6693664,-3.6693664,1,7,24,22,0.8750788,8.5154295,-2.9964833,0.12501125,0.35480955,-0.13620378,8,11,34,3.2317047,2.3322685,0.8300522,0.4039631,0.2120244,0.0244133,18,4,1,2,6,6,12,1,3,-2.7650528,0.3152542,-0.3674866,0.92731094,2.281828,2.9537513,3.27985,1.3173631,-1.548794,-0.15361404,0.07881355,-0.3674866,0.46365547,0.38030466,0.4922919,0.27332082,1.3173631,-0.5162647,52,507.95752,9.768414,7,23,22,-4.4943876,10.854667,13.17095,8,10,34,8.462695,3.286438,11.982105,18,4,1,2,6,5,12,1,3,11.609379,8.003471,-19.221962,-22.126318,10.118511,4.507479,13.867406,26.212454,18.193205,339,53,6.396226415,153,159,27,7,24,22,21.857143,6.625,1.2272727,8,10,34,10.875,6.5,5.3235292,87,65,181,18,4,1,2,6,6,12,1,3,1,19.5,49,13,6.3333335,6,7.0833335,0,3,18,78,49,26,38,36,85,0,9
2023,00-0033949,J.Dobbs,519,-38.942,-0.075,-2.39,-71.715,30,-4.827768,-72.41652,15,133,110,174,28.451637,13.185864,-50.672577,0.21392208,0.1198715,-0.2912217,153,97,167,-10.71729,11.653832,-9.971619,-0.07004765,0.1201426,-0.05971029,73,51,47,35,34,33,43,72,29,-18.506838,12.925301,-1.2933712,16.819708,10.096167,7.4797792,-4.3900805,-19.520084,-12.645653,-0.2535183,0.25343728,-0.027518537,0.48056307,0.29694608,0.22665998,-0.102094896,-0.2711123,-0.436057,398,-706.18616,-1.774337,124,108,166,-1.9655854,-5.5797434,0.84432966,147,97,154,-0.15123262,-7.1669173,0.07296138,69,44,45,35,34,33,41,68,29,4.758364,1.0772713,-5.501394,-1.2448521,1.1286316,-8.378629,-8.890025,2.7493827,-12.935394,3320,417,7.961630695,2577,755,-12,133,110,174,19.37594,6.8636365,-0.06896552,147,97,154,7.3809524,8.6907215,7.564935,1085,843,1165,73,51,47,35,34,33,43,72,29,-0.20547946,20.254902,20.212767,16.971428,7.1764708,6.151515,7.162791,-0.5972222,1.5862069,-15,1033,950,594,244,203,308,-43,46
2023,00-0033958,N.Peterman,1,-0.094,-0.094,-0.094,-0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,00-0034177,T.Boyle,89,-34.553,-0.388,-1.665,-14.982,9,-4.3825455,-21.912727,5,13,21,43,-8.137377,3.574692,-16.481945,-0.62595206,0.17022343,-0.38330105,29,14,34,-13.331916,-1.6610641,-6.05165,-0.45972124,-0.11864744,-0.1779897,23,6,5,2,10,6,5,14,6,-6.908391,3.7461452,-9.985919,-1.8976029,3.7076697,2.756426,-2.889404,-7.0536666,-2.5198874,-0.30036482,0.6243575,-1.9971838,-0.94880146,0.37076697,0.45940435,-0.5778808,-0.50383335,-0.41998124,74,-414.9917,-5.607996,11,21,42,-7.80681,3.0196886,-9.345958,26,14,34,16.51576,-17.079557,-17.802578,23,6,3,2,10,6,5,13,6,-21.778694,5.822637,-9.77328,-45.745445,22.067513,-2.9913614,-27.862701,18.311886,-21.612457,477,77,6.194805195,330,139,8,13,21,43,25.384615,6.6190476,0.18604651,26,14,34,4.8846154,7.857143,5.029412,127,110,171,23,6,5,2,10,6,5,14,6,0.47826087,21.333334,28.6,29.5,6.7,6.6666665,6.4,-1,1.8333334,11,128,143,59,67,40,32,-14,11
2023,00-0034401,M.White,6,-7.241,-1.207,0,0,0,-8.976948,-8.976948,1,1,0,5,6.6461506,0,-13.887053,6.6461506,0,-2.7774105,2,1,3,-3.0965734,-1.0640874,-3.080241,-1.5482867,-1.0640874,-1.026747,2,1,0,0,0,0,0,2,1,-9.726392,6.6461506,0,0,0,0,0,-3.0965734,-1.0640874,-4.863196,6.6461506,0,0,0,0,0,-1.5482867,-1.0640874,6,52.716568,8.786095,1,0,5,69.778564,0,-3.4123988,2,1,3,12.161359,15.093374,4.433493,2,1,0,0,0,0,0,2,1,-28.239042,69.778564,0,0,0,0,0,12.161359,15.093374,23,6,3.833333333,41,0,-18,1,0,5,41,0,-3.6,2,1,3,-5.5,-4,12.666667,-11,-4,38,2,1,0,0,0,0,0,2,1,-1.5,41,0,0,0,0,0,-5.5,-4,-3,41,0,0,0,0,0,-11,-4
2023,00-0034418,C.Wilson,1,-1.357,-1.357,-1.357,-1.357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,00-0034437,L.Cooke,1,2.564,2.564,0,0,0,0,0,0,0,0,1,0,0,2.564376,0,0,2.564376,1,0,0,2.564376,0,0,2.564376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.564376,0,0,0,0,0,0,0,0,2.564376,0,1,25.21304,25.21304,0,0,1,0,0,25.21304,1,0,0,25.21304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.21304,0,4,1,4,0,0,4,0,0,1,0,0,4,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0
2023,00-0034438,L.Woodside,6,-9.754,-1.626,-1.596,-1.596,1,-9.919523,-9.919523,1,0,1,3,0,-9.919523,1.4360801,0,-9.919523,0.47869337,1,1,2,0.35254332,0.7121124,-9.548099,0.35254332,0.7121124,-4.7740493,1,0,0,0,0,0,1,1,1,0.37142438,0,0,0,0,0,-9.919523,0.35254332,0.7121124,0.37142438,0,0,0,0,0,-9.919523,0.35254332,0.7121124,4,-11.572812,-2.893203,0,1,3,0,-71.03778,19.821657,1,1,2,10.912341,36.55673,-29.52094,1,0,0,0,0,0,1,1,1,11.995899,0,0,0,0,0,-71.03778,10.912341,36.55673,6,4,1.5,0,8,-2,0,1,3,0,8,-0.6666667,1,1,2,-2,2,3,-2,2,6,1,0,0,0,0,0,1,1,1,-2,0,0,0,0,0,8,-2,2,-2,0,0,0,0,0,8,-2,2
2023,00-0034613,T.Hudson,1,-2.264,-2.264,-2.264,-2.264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
